% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=501968, Thu Nov 30 11:17:01 2023
1 9 -0.15403919628218307 -0.028401953563022386 0.018600795359486437 0.12996743930325017 0.8830299950053342 0.9739471522107734 0.993001776258918 1.0095909169303403 1.0188817305987288 1.1082592857593991
2 18 -0.15403919628218307 -0.028401953563022386 0.018600795359486437 0.12996743930325017 0.8830299950053342 0.9739471522107734 0.993001776258918 1.0095909169303403 1.0188817305987288 1.1082592857593991
3 27 -0.15403919628218307 -0.028401953563022386 0.018600795359486437 0.12996743930325017 0.8830299950053342 0.9739471522107734 0.993001776258918 1.0095909169303403 1.0188817305987288 1.1082592857593991
4 36 -0.15403919628218307 -0.028401953563022386 0.018600795359486437 0.12996743930325017 0.8830299950053342 0.9739471522107734 0.993001776258918 1.0095909169303403 1.0188817305987288 1.1082592857593991
5 45 -0.15403919628218307 -0.028401953563022386 0.018600795359486437 0.12996743930325017 0.8830299950053342 0.9739471522107734 0.993001776258918 1.0095909169303403 1.0188817305987288 1.1082592857593991
6 54 -0.15403919628218307 -0.028401953563022386 0.018600795359486437 0.12996743930325017 0.8830299950053342 0.9739471522107734 0.993001776258918 1.0095909169303403 1.0188817305987288 1.1082592857593991
7 63 -0.3757886861944594 -0.14564904894119793 0.14895987942577754 0.26119525889068995 0.6391243032805272 0.809369404710854 0.9712443374228986 0.9923352879503501 1.2078085432349364 1.2448272682887886
8 72 -0.3757886861944594 -0.14564904894119793 0.14895987942577754 0.26119525889068995 0.6391243032805272 0.809369404710854 0.9712443374228986 0.9923352879503501 1.2078085432349364 1.2448272682887886
9 81 -0.3757886861944594 -0.14564904894119793 0.14895987942577754 0.26119525889068995 0.6391243032805272 0.809369404710854 0.9712443374228986 0.9923352879503501 1.2078085432349364 1.2448272682887886
10 90 -0.3757886861944594 -0.14564904894119793 0.14895987942577754 0.26119525889068995 0.6391243032805272 0.809369404710854 0.9712443374228986 0.9923352879503501 1.2078085432349364 1.2448272682887886
11 99 -0.3757886861944594 -0.14564904894119793 0.14895987942577754 0.26119525889068995 0.6391243032805272 0.809369404710854 0.9712443374228986 0.9923352879503501 1.2078085432349364 1.2448272682887886
12 108 -0.3757886861944594 -0.14564904894119793 0.14895987942577754 0.26119525889068995 0.6391243032805272 0.809369404710854 0.9712443374228986 0.9923352879503501 1.2078085432349364 1.2448272682887886
13 117 -0.3985913409284165 -0.0457909994814915 0.23803702182308217 0.2868668392146825 0.537606333086555 0.7360519793512965 0.9492535043073972 1.111123000606764 1.1799711001690005 1.2810927285590887
14 126 -0.3985913409284165 -0.0457909994814915 0.23803702182308217 0.2868668392146825 0.537606333086555 0.7360519793512965 0.9492535043073972 1.111123000606764 1.1799711001690005 1.2810927285590887
15 135 -0.3985913409284165 -0.0457909994814915 0.23803702182308217 0.2868668392146825 0.537606333086555 0.7360519793512965 0.9492535043073972 1.111123000606764 1.1799711001690005 1.2810927285590887
16 144 -0.3985913409284165 -0.0457909994814915 0.23803702182308217 0.2868668392146825 0.537606333086555 0.7360519793512965 0.9492535043073972 1.111123000606764 1.1799711001690005 1.2810927285590887
17 153 -0.3985913409284165 -0.0457909994814915 0.23803702182308217 0.2868668392146825 0.537606333086555 0.7360519793512965 0.9492535043073972 1.111123000606764 1.1799711001690005 1.2810927285590887
18 162 -0.3985913409284165 -0.0457909994814915 0.23803702182308217 0.2868668392146825 0.537606333086555 0.7360519793512965 0.9492535043073972 1.111123000606764 1.1799711001690005 1.2810927285590887
19 171 -0.44029346312641005 -0.18606466035008457 0.21088252872529703 0.5604296103833759 0.434369051043471 0.7340335264152422 0.916881034977412 0.9726108542210083 1.1793725362745542 1.4473962913540837
20 180 -0.44029346312641005 -0.18606466035008457 0.21088252872529703 0.5604296103833759 0.434369051043471 0.7340335264152422 0.916881034977412 0.9726108542210083 1.1793725362745542 1.4473962913540837
21 189 -0.44029346312641005 -0.18606466035008457 0.21088252872529703 0.5604296103833759 0.434369051043471 0.7340335264152422 0.916881034977412 0.9726108542210083 1.1793725362745542 1.4473962913540837
22 198 -0.44029346312641005 -0.18606466035008457 0.21088252872529703 0.5604296103833759 0.434369051043471 0.7340335264152422 0.916881034977412 0.9726108542210083 1.1793725362745542 1.4473962913540837
23 207 -0.44029346312641005 -0.18606466035008457 0.21088252872529703 0.5604296103833759 0.434369051043471 0.7340335264152422 0.916881034977412 0.9726108542210083 1.1793725362745542 1.4473962913540837
24 216 -0.44029346312641005 -0.18606466035008457 0.21088252872529703 0.5604296103833759 0.434369051043471 0.7340335264152422 0.916881034977412 0.9726108542210083 1.1793725362745542 1.4473962913540837
25 225 -0.37617635815258055 -0.30266218639932735 0.27908664118431775 0.6648729073608972 0.3574351053433893 0.7246597596796938 0.8137515541250168 0.9796481415260218 1.1819590536403528 1.5258371802556325
26 234 -0.37617635815258055 -0.30266218639932735 0.27908664118431775 0.6648729073608972 0.3574351053433893 0.7246597596796938 0.8137515541250168 0.9796481415260218 1.1819590536403528 1.5258371802556325
27 243 -0.37617635815258055 -0.30266218639932735 0.27908664118431775 0.6648729073608972 0.3574351053433893 0.7246597596796938 0.8137515541250168 0.9796481415260218 1.1819590536403528 1.5258371802556325
28 252 -0.37617635815258055 -0.30266218639932735 0.27908664118431775 0.6648729073608972 0.3574351053433893 0.7246597596796938 0.8137515541250168 0.9796481415260218 1.1819590536403528 1.5258371802556325
29 261 -0.37617635815258055 -0.30266218639932735 0.27908664118431775 0.6648729073608972 0.3574351053433893 0.7246597596796938 0.8137515541250168 0.9796481415260218 1.1819590536403528 1.5258371802556325
30 270 -0.37617635815258055 -0.30266218639932735 0.27908664118431775 0.6648729073608972 0.3574351053433893 0.7246597596796938 0.8137515541250168 0.9796481415260218 1.1819590536403528 1.5258371802556325
31 279 -0.5190000471922169 -0.31517348895374503 0.2873694674597219 0.5328987375608174 0.41175902030717537 0.6472063805144692 0.7445325252078696 0.9999182596918365 1.1781219146571305 1.571445817476408
32 288 -0.5190000471922169 -0.31517348895374503 0.2873694674597219 0.5328987375608174 0.41175902030717537 0.6472063805144692 0.7445325252078696 0.9999182596918365 1.1781219146571305 1.571445817476408
33 297 -0.5190000471922169 -0.31517348895374503 0.2873694674597219 0.5328987375608174 0.41175902030717537 0.6472063805144692 0.7445325252078696 0.9999182596918365 1.1781219146571305 1.571445817476408
34 306 -0.5190000471922169 -0.31517348895374503 0.2873694674597219 0.5328987375608174 0.41175902030717537 0.6472063805144692 0.7445325252078696 0.9999182596918365 1.1781219146571305 1.571445817476408
35 315 -0.5190000471922169 -0.31517348895374503 0.2873694674597219 0.5328987375608174 0.41175902030717537 0.6472063805144692 0.7445325252078696 0.9999182596918365 1.1781219146571305 1.571445817476408
36 324 -0.5190000471922169 -0.31517348895374503 0.2873694674597219 0.5328987375608174 0.41175902030717537 0.6472063805144692 0.7445325252078696 0.9999182596918365 1.1781219146571305 1.571445817476408
37 333 -0.5745773303639372 -0.40102307081686095 0.3172612424556319 0.6356024076239116 0.40282940681127694 0.6152691965826984 0.6724726722135578 1.0117705128888563 1.1101492456905575 1.6585662095351572
38 342 -0.5745773303639372 -0.40102307081686095 0.3172612424556319 0.6356024076239116 0.40282940681127694 0.6152691965826984 0.6724726722135578 1.0117705128888563 1.1101492456905575 1.6585662095351572
39 351 -0.5745773303639372 -0.40102307081686095 0.3172612424556319 0.6356024076239116 0.40282940681127694 0.6152691965826984 0.6724726722135578 1.0117705128888563 1.1101492456905575 1.6585662095351572
40 360 -0.5745773303639372 -0.40102307081686095 0.3172612424556319 0.6356024076239116 0.40282940681127694 0.6152691965826984 0.6724726722135578 1.0117705128888563 1.1101492456905575 1.6585662095351572
41 369 -0.5745773303639372 -0.40102307081686095 0.3172612424556319 0.6356024076239116 0.40282940681127694 0.6152691965826984 0.6724726722135578 1.0117705128888563 1.1101492456905575 1.6585662095351572
42 378 -0.5745773303639372 -0.40102307081686095 0.3172612424556319 0.6356024076239116 0.40282940681127694 0.6152691965826984 0.6724726722135578 1.0117705128888563 1.1101492456905575 1.6585662095351572
43 387 -0.7971800338938917 -0.4176358858728704 0.20386477512233114 0.7169860958577347 0.344058789386741 0.513853623443571 0.7186587195029579 1.0100304907953048 1.0813574263628685 1.7063446815094776
44 396 -0.7971800338938917 -0.4176358858728704 0.20386477512233114 0.7169860958577347 0.344058789386741 0.513853623443571 0.7186587195029579 1.0100304907953048 1.0813574263628685 1.7063446815094776
45 405 -0.7971800338938917 -0.4176358858728704 0.20386477512233114 0.7169860958577347 0.344058789386741 0.513853623443571 0.7186587195029579 1.0100304907953048 1.0813574263628685 1.7063446815094776
46 414 -0.7971800338938917 -0.4176358858728704 0.20386477512233114 0.7169860958577347 0.344058789386741 0.513853623443571 0.7186587195029579 1.0100304907953048 1.0813574263628685 1.7063446815094776
47 423 -0.7971800338938917 -0.4176358858728704 0.20386477512233114 0.7169860958577347 0.344058789386741 0.513853623443571 0.7186587195029579 1.0100304907953048 1.0813574263628685 1.7063446815094776
48 432 -0.7971800338938917 -0.4176358858728704 0.20386477512233114 0.7169860958577347 0.344058789386741 0.513853623443571 0.7186587195029579 1.0100304907953048 1.0813574263628685 1.7063446815094776
49 441 -0.8805983283115357 -0.5299466511503668 0.2412456829137728 0.7693048015369646 0.2740813835004428 0.44535046273225337 0.6052997406106702 0.9065600171968028 1.107943192522735 1.8195508791847417
50 450 -0.8805983283115357 -0.5299466511503668 0.2412456829137728 0.7693048015369646 0.2740813835004428 0.44535046273225337 0.6052997406106702 0.9065600171968028 1.107943192522735 1.8195508791847417
51 459 -0.8805983283115357 -0.5299466511503668 0.2412456829137728 0.7693048015369646 0.2740813835004428 0.44535046273225337 0.6052997406106702 0.9065600171968028 1.107943192522735 1.8195508791847417
52 468 -0.8805983283115357 -0.5299466511503668 0.2412456829137728 0.7693048015369646 0.2740813835004428 0.44535046273225337 0.6052997406106702 0.9065600171968028 1.107943192522735 1.8195508791847417
53 477 -0.8805983283115357 -0.5299466511503668 0.2412456829137728 0.7693048015369646 0.2740813835004428 0.44535046273225337 0.6052997406106702 0.9065600171968028 1.107943192522735 1.8195508791847417
54 486 -0.8805983283115357 -0.5299466511503668 0.2412456829137728 0.7693048015369646 0.2740813835004428 0.44535046273225337 0.6052997406106702 0.9065600171968028 1.107943192522735 1.8195508791847417
55 495 -0.9364842934446376 -0.6354520507692012 0.2968969203645898 0.8696302214672934 0.16529948226989313 0.29245018460075667 0.523568750236975 0.8570109907637534 1.0785213606005575 1.9275239482045434
