% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=949968, Thu Nov 28 09:15:58 2024
1 7 -0.09418176712934322 -0.07987987281406779 -0.012295033168900002 -0.004068647602452832 0.947303675777788 1.0013818239866874 1.0487374258826594
2 14 0.007550734597043571 0.010722006668890505 0.0767368913724608 0.09557058086847062 0.947303675777788 1.0013818239866874 1.0487374258826594
3 21 -0.04578998212687587 -0.023033663714180277 0.20636560196943887 0.260075705451283 0.947303675777788 1.0013818239866874 1.0487374258826594
4 28 -0.05861810442231814 -0.018635719682405707 0.1848349191989081 0.21267608075276695 0.8591434310553863 1.02193136130486 1.1034169011103532
5 35 0.04340900093655058 0.07670078916634887 0.2601213444963894 0.28796974137660464 0.8591434310553863 1.02193136130486 1.1034169011103532
6 42 -0.06416628103069073 -0.0521444344337323 0.3268746996529074 0.4411925644181621 0.8591434310553863 1.02193136130486 1.1034169011103532
7 49 -0.021288224150160323 0.012700839713217803 0.40689834922962903 0.5043084552050546 0.69126442675285 1.0045856482990994 1.2300248646013348
8 56 0.11661304950111878 0.12928553429426984 0.475590751167417 0.578353338665315 0.69126442675285 1.0045856482990994 1.2300248646013348
9 63 0.24690490050296726 0.259157493465368 0.5777578292309564 0.6717053481904185 0.69126442675285 1.0045856482990994 1.2300248646013348
10 70 0.25543628810324936 0.25773762706387887 0.6431708880907162 0.7693473028056992 0.4801984260519862 0.9233382216386086 1.3845056879906446
11 77 0.2002842624452786 0.2036393850508097 0.6900812745989557 0.8488734485094733 0.4801984260519862 0.9233382216386086 1.3845056879906446
12 84 0.12518011408003507 0.1287427772026127 0.6924753660886898 0.8768235659281377 0.4801984260519862 0.9233382216386086 1.3845056879906446
13 91 0.11130761066812167 0.12311041566090769 0.7175498815022168 0.9038935651232005 0.3079727461131957 0.9811279759242926 1.3937505811694566
14 98 0.31179694311879275 0.3284639143900836 0.7955165147577766 0.9345337436090501 0.3079727461131957 0.9811279759242926 1.3937505811694566
15 105 0.22874216588050528 0.25482569869006527 0.7901838015487539 0.9425529696920901 0.3079727461131957 0.9811279759242926 1.3937505811694566
16 112 0.14643945340641334 0.1493930284056271 0.7616175832957869 0.9627388599266264 0.19283877802219576 0.976758258559829 1.4173060749273871
17 119 0.1055397647838235 0.10985825051014256 0.7473055993613628 0.9554695632521171 0.19283877802219576 0.976758258559829 1.4173060749273871
18 126 0.1589920047696329 0.16799463582137267 0.7718335979894893 0.9641106209937884 0.19283877802219576 0.976758258559829 1.4173060749273871
19 133 0.1025747074590272 0.11679766407061612 0.7592014051933497 0.9591130289560054 0.1979159255470146 0.9834310790231242 1.4119817984755614
20 140 0.054544222829581095 0.07083857098841545 0.7490879942795721 0.95887678721779 0.1979159255470146 0.9834310790231242 1.4119817984755614
21 147 0.07390608953335506 0.0842960420663158 0.7523429734836079 0.9646353314230779 0.1979159255470146 0.9834310790231242 1.4119817984755614
22 154 0.09896550662056317 0.10725652324801907 0.7575814059608926 0.966065350237728 0.1826403451604299 0.986751178598246 1.4117239871358178
23 161 -0.07118382907114762 -0.06106183431981054 0.7139340722359485 0.9621440463365311 0.1826403451604299 0.986751178598246 1.4117239871358178
24 168 0.09337969114026606 0.10384636963463334 0.7475952172194547 0.9517114879200277 0.1826403451604299 0.986751178598246 1.4117239871358178
25 175 0.0159176298986355 0.037866256595099144 0.7207820646016893 0.9264720405740889 0.2633809608249475 0.9982391216203932 1.390736900186902
26 182 0.06141058362373557 0.08212777083484778 0.7438571740863477 0.9437164546257354 0.2633809608249475 0.9982391216203932 1.390736900186902
27 189 0.1545267497199275 0.17409584616714602 0.7730426605030057 0.9531225021677404 0.2633809608249475 0.9982391216203932 1.390736900186902
28 196 0.15186502511392957 0.18066417919168154 0.7839082113362907 0.9561904013067418 0.19125765373898884 0.9605456430195546 1.4285561163504943
29 203 0.01819267322572009 0.0426684867739949 0.757068850731997 0.9707264918363897 0.19125765373898884 0.9605456430195546 1.4285561163504943
30 210 -0.13532801014080448 -0.09750801351534957 0.7272139560740248 0.9643012826450281 0.19125765373898884 0.9605456430195546 1.4285561163504943
