% # columns="iteration, evaluation, void, void, void, xmean", seed=388196, Thu Nov 30 10:57:40 2023, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 9 0 0 0 2.3570899988666105 2.221226414710978 -2.6644969408293577 -0.8691863951272558 -0.21013442798463022 0.24338129857368207
2 18 0 0 0 2.6821027557018677 1.5882304058870236 -1.7889784162370772 -0.02472387865953196 -0.049436507839731136 0.742754746718305
3 27 0 0 0 1.703859815093991 1.9066687697294449 -1.3577875083532067 -0.563981877550057 0.5502327095527102 -0.11543151930951578
4 36 0 0 0 2.219274821417536 0.8342136283812558 -1.6839905254969485 0.1201568236046966 0.28923656988906216 -1.0457103700027097
5 45 0 0 0 3.8428407483701923 0.024673797211911652 -2.12073989337308 -0.09878087570419408 -0.2866005420433598 -1.6014199757723215
6 54 0 0 0 4.1542999776772 0.3016081755250675 -1.612480609667665 0.36288928149585364 0.018819899797378137 -2.276212321922091
7 63 0 0 0 4.855360176512109 -0.1798896605533829 -1.9733854375880862 -0.054715571472030766 -0.1069334627319774 -2.352157765746336
8 72 0 0 0 5.337291827733871 -0.508599878330822 -1.558113646385147 -1.1286037526216495 -0.15904876430055925 -2.385788659134271
9 81 0 0 0 4.315774746280605 -0.5013913325194418 -2.3410591159269187 -1.77371092058792 0.20689885496181187 -1.5119218801412144
10 90 0 0 0 3.0118971955453344 -0.3587620329201631 -2.65659991787468 -1.4034501650246372 -0.13049678113407076 -1.6661113126443747
11 99 0 0 0 3.1223705918286293 0.6102695470981025 -2.6146376434095107 -2.26620441557255 0.04911479976275182 -1.6848692011356212
12 108 0 0 0 3.3195855924078717 -0.37037490264803674 -2.1658497851654004 -1.9094379939133135 -0.09484491404674406 -2.019925652441566
13 117 0 0 0 3.8645384350117755 -1.5421915724885047 -2.3196545156362642 -2.168308237527937 0.011145718706715102 -1.7046952956209118
14 126 0 0 0 3.1781717011927797 -1.4628449472794682 -2.0836326465956705 -1.9124583733766247 0.03800422315383288 -1.4299639690680037
15 135 0 0 0 3.381296192031871 -0.6999862920612016 -2.2377482838597373 -1.4153973637047663 0.08036051589513583 -1.3254922539090668
16 144 0 0 0 3.9365787924274853 -0.7524847583843375 -2.300707822947231 -1.8496013570035212 0.034623366721005744 -1.6221391821184086
17 153 0 0 0 3.3877508538433707 0.19017113478274594 -2.199828765705646 -1.5311212099109617 0.14889708240473035 -1.286231330013909
18 162 0 0 0 2.8699233311965244 0.4741789232959719 -2.3889305760754382 -1.613693555459452 0.08921302261533866 -1.1028625100279688
19 171 0 0 0 2.849826374662509 0.8612795334038643 -2.904650163406739 -1.422603965842285 0.10433512723540038 -1.0473774219018217
20 180 0 0 0 3.0823160329516432 1.0453285995383808 -2.726751382196777 -1.0226116061338546 0.09783389403989323 -0.7718571554005716
21 189 0 0 0 3.3470011019559687 1.0636523161656122 -2.760574893223332 -1.747650438799925 0.14111654106279653 -1.0720972576604668
22 198 0 0 0 3.280583261598661 1.673730170451152 -2.5177567529371436 -2.0919380107416794 0.24747007238416668 -1.5258592547772067
23 207 0 0 0 3.1777234634806217 1.4784800248199799 -2.647544382850423 -1.9002361782703734 0.16300613759770805 -1.4720877271423751
24 216 0 0 0 3.1515128703525166 1.1997171372614055 -2.5798310076037887 -2.4632417287494124 0.2598100106796074 -1.8124708087163441
25 225 0 0 0 2.9487150896466834 1.0019219843219236 -3.0174391675171446 -2.6566080950230306 0.15808653727735686 -2.108329787010046
26 234 0 0 0 2.5064692536489215 1.5640781969749755 -3.4744765294156377 -2.9864990671575558 0.15543088185442286 -2.1185891751504764
27 243 0 0 0 1.7999915945028766 1.6046186233048534 -3.9587319606886626 -2.9345982161653503 0.22506089018957579 -2.1277696194668843
28 252 0 0 0 2.263519999341388 1.786057362575026 -3.9942794375622435 -2.953695559153107 0.15498295252793404 -2.2006676233134996
29 261 0 0 0 2.254106314115895 1.7505159112535202 -4.570627953159733 -3.6449979102773793 0.07158669722574966 -2.56354393388608
30 270 0 0 0 1.9529234417531687 2.9206520510873393 -5.291015873364384 -4.5817505731951345 0.24345731086342987 -2.989139764043968
31 279 0 0 0 2.745277747720598 3.0633819679567185 -4.675065925874987 -4.104225350430657 0.1283227921267864 -2.9464048254668858
32 288 0 0 0 2.1836604192676834 3.076686960543632 -4.668998747926807 -3.7272638825231312 0.16514751003063405 -2.785313600665117
33 297 0 0 0 1.5145411970217577 3.2146096611585757 -4.549951027493777 -3.7364780537505933 0.2741923715923283 -2.9928618778436427
34 306 0 0 0 2.035422852096495 2.8539313015956345 -4.238709951164438 -4.023698094421226 0.25613917023436433 -3.244179517260166
