% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=402987, Thu Nov 30 11:15:36 2023, <python>{}</python>
1 9 2.108193254721521 0 0 2.093914708596812 2.142389198083197 2.101700740249937 2.257580470448576 2.1744047231680486 1.927925596002317
2 18 2.339522780720144 0 0 2.357232717402452 2.545571910399144 2.3929521287034063 2.5450348488937835 2.3345634902184464 2.0820341712147954
3 27 2.5393678558492185 0 0 2.4509347732257325 2.8113780650662106 2.845101943980811 2.69658348105187 2.39084198836157 2.267848806373776
4 36 2.5736903247681435 0 0 2.578062354418182 2.986579107328109 2.944931064625217 2.6536144880521664 2.3868128837210287 2.2564276125265335
5 45 2.6988601721495713 0 0 2.665329186511238 3.032356733566832 3.385034549618718 2.6813371704214815 2.318767295661 2.389953516405669
6 54 3.1541987976616603 0 0 3.454224650470011 3.8834615980258236 3.7566593686251757 3.116362236874152 2.558675357052901 2.716491359203872
7 63 4.04747322876982 0 0 4.464580650433764 4.985822454007767 5.014868727217959 3.740079414269534 3.230548514783566 3.669870254754891
8 72 3.9942781093275705 0 0 4.394621291053126 4.6689591969112705 4.937692737031902 3.7608538007001124 3.1290088262960443 3.5117827233250267
9 81 3.899989274136302 0 0 4.3901704672399555 4.560359785825454 4.704602508622328 3.635446733954849 2.755558858243062 3.492370497434561
10 90 4.242152893352608 0 0 4.926227799801401 4.916522551104572 5.985353161762644 3.874329854526773 2.7545924486484097 3.8769457190467427
11 99 4.2411136189734355 0 0 5.007821533594502 4.848173514810411 5.970372823494821 3.955283615306865 2.5705027593536336 3.763767765641977
12 108 4.078959941391542 0 0 4.606527894322919 4.479361433187678 5.72889132573722 3.804153953907227 2.2725166783054007 3.6838904142927316
13 117 4.093309974517354 0 0 4.724609150259387 4.44613964560407 5.432899859366676 4.158412527306277 2.0374596312390993 3.802383466670249
14 126 4.303265058781859 0 0 5.388041971739095 4.558673524265009 5.60910139052483 4.832754995368376 2.0491377930693546 4.156242593726704
15 135 4.028059659052521 0 0 4.952536270593797 4.2280595863047585 5.0627349782285584 4.638880989917358 1.8034173246607328 3.8111318014787403
16 144 3.772449525158039 0 0 4.598758672154289 3.8701009203402448 4.759769454930179 4.3043265063688745 1.6250041748086792 3.513394788753859
17 153 3.349836075727439 0 0 3.9822671115838832 3.4831618490304717 4.117452729335478 3.7597411566653496 1.3664578701180492 3.2822948167793564
18 162 3.37054006339125 0 0 3.8173136105679193 3.521994465285616 4.561655683832209 3.714813154274329 1.2595769268516013 3.3747953759528313
19 171 2.9650010163919234 0 0 3.3463085237576107 2.964829298151449 4.071245910705746 3.3344984056534064 1.0353387415940474 2.994178015852912
20 180 3.1551188404397026 0 0 3.5137360414819843 3.2262445461943927 4.591075289290738 3.508933166053573 1.0459959219599677 3.1226231733447642
21 189 3.0585895130584158 0 0 3.3641493630241537 3.2523751474623603 4.422363922063651 3.092166279459179 0.957743522676908 3.0021799354447976
22 198 2.8853365177352535 0 0 3.2085137589901107 2.902504033848248 3.9546558014481605 2.9830259053797503 0.9036878420902003 2.8026375233265797
23 207 2.9840589399843 0 0 3.3872478308219427 2.914986672925679 4.104663445612558 3.3236078059046674 0.8867498196259979 2.9797318527043575
24 216 2.86243218630036 0 0 3.326748764881132 2.79911654726334 3.644429897533377 3.228969813115962 0.8246558744608802 2.832549839707397
25 225 2.953258915948913 0 0 3.4717669186601423 2.7919691792440267 3.7380307003711164 3.2257677610606295 0.8181474965260279 2.9744673673803574
26 234 3.277889287026932 0 0 4.047788317899828 3.240752826429254 4.534972737010747 3.5285473785806976 0.8414964141503056 3.2198598826868956
27 243 3.3071954698658033 0 0 3.9584033993799785 3.1438954176653127 4.433953760204917 3.4760418576758494 0.8172073387387716 3.6516859258920014
28 252 3.15088087473294 0 0 3.9972922707478804 3.012439173985956 4.118572127812606 3.3044342289675845 0.7596348429144073 3.3224031010302855
29 261 2.8384462850098044 0 0 3.6956673855097586 2.758967426422351 3.816778544710362 3.0534114678301836 0.6326830064782507 2.9508830300394067
30 270 2.651822143129053 0 0 3.462764528559794 2.596460248058785 3.441184597113024 2.7155804247101036 0.5750520782367377 2.741818417005661
31 279 2.3580573425762705 0 0 3.077772351931297 2.2394690294510107 2.9531943276243675 2.3475605842163767 0.497527539765851 2.386489396710092
32 288 2.3268023103600717 0 0 3.138592959371949 2.2752332095067396 2.7952700403382025 2.326833951308494 0.4695978821718845 2.339439307166202
33 297 2.1715153732677086 0 0 2.9546502177562357 1.975291686631332 2.6835110255374666 2.1507954782873258 0.3947477478262878 2.169600616707413
34 306 2.0743640919587025 0 0 2.9174975598405015 1.9177687346003318 2.497689244782437 2.0755814050191366 0.3452935447648087 2.1156437548712557
35 315 1.9917641470523977 0 0 2.6482112930668147 1.7524045172897484 2.3747243975130052 1.9006655833466197 0.3170387265211685 1.9638649763147336
36 324 2.168834892547558 0 0 2.898005184593176 2.056097909313987 2.5206770374812386 1.9758285733873953 0.3455260213602034 2.080912711210509
37 333 2.1642646877005975 0 0 2.786335860691104 2.154837748949862 2.4943989633976535 2.0115311563205283 0.32763645232669075 2.028151419062474
38 342 2.0339076263334985 0 0 2.498765577698389 2.018817487627988 2.318875997289089 1.8550784693143376 0.2921377061475981 1.9330648338621812
39 351 1.8791351114682489 0 0 2.225588436180936 1.839706386726946 2.022691465910588 1.6933359561079508 0.2557443408846573 1.8772132474925474
40 360 1.8164770411005242 0 0 2.099581992342999 1.7915491447745802 1.9506543397766014 1.6896883298366066 0.22637672476116688 1.7912077631838534
41 369 1.715551060526249 0 0 1.9594395948042866 1.5916896126393112 1.8422371555530612 1.5845304437923797 0.21871973276947002 1.661451467288884
42 378 1.55580547311655 0 0 1.7438489896110108 1.4544517190805 1.6330843746910242 1.468323258135007 0.18870826279807051 1.4940208265856474
43 387 1.3955508726607562 0 0 1.4911363340924344 1.2517466717922163 1.406737215368098 1.282603448155425 0.17475565215665675 1.3226732719344503
44 396 1.3643380310878652 0 0 1.4676331419024895 1.2842433018941775 1.400337444333168 1.2431538953735854 0.1657336348910789 1.350659188099194
45 405 1.4168567858248227 0 0 1.499191192313135 1.286433823244881 1.4513687325444256 1.3098157979162788 0.17117245195478475 1.4085334532773484
